name,category,scientific_name,description,image_url,source_url,extra
Dicentra cucullaria,poisonous,,"Dicentra cucullaria, Dutchman's britches, or Dutchman's breeches, is a perennial herbaceous plant, native to rich woods of eastern North America, with a disjunct population in the Columbia Basin. The common name Dutchman's breeches derives from their white flowers that look like white breeches.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Dicentra_cucullaria_-_Dutchmans_Breeches_2.jpg/960px-Dicentra_cucullaria_-_Dutchmans_Breeches_2.jpg,https://en.wikipedia.org/wiki/Dicentra_cucullaria,"{""wikipedia_title"": ""Dicentra cucullaria"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/3f/Dicentra_cucullaria_-_Dutchmans_Breeches_2.jpg""}"
isoquinoline,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Isoquinoline_numbered.svg/960px-Isoquinoline_numbered.svg.png,https://en.wikipedia.org/wiki/Isoquinoline,"{""wikipedia_title"": ""Isoquinoline"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/2/2d/Isoquinoline_numbered.svg""}"
Dichapetalum cymosum,poisonous,,"Dichapetalum cymosum, commonly known as gifblaar in Afrikaans or occasionally by its English translation, poison leaf, is a small prostrate shrub in the family Dichapetalaceae, native to northern parts of Southern Africa. It is notable as a common cause of lethal cattle poisoning in this region and is considered one of the ""big 6"" most toxic plants to cattle in South Africa. A 1996 estimate of plant poisonings in South Africa attributed 8% of all cattle mortality caused by poisonous plants to gifblaar. The majority (70%) of fatal cases are in Limpopo province, with 10% each in North West, Mpumalanga, and Gauteng. The primary toxic principal is fluoroacetate, used to synthetically produce the mammal poison Compound 1080, and occurs in all parts of the plant. Symptoms of gifblaar toxicity include vomiting, seizures, and an irregular heartbeat, and death can occur in as little as a few hours. This poison is known as ""the poison that keeps on killing"" because the toxin stays in the body after the animal dies, so if a predator eats the animal, the predator gets poisoned, and so on up the food chain. Even small amounts can kill small mammals such as rats, earning it the name ""ratbane"". Dichapetalum cymosum was first recognised as toxic by the early Voortrekkers entering the Transvaal, who were probably alerted to its lethality by natives living in the region.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Gifblaar.jpg/960px-Gifblaar.jpg,https://en.wikipedia.org/wiki/Dichapetalum_cymosum,"{""wikipedia_title"": ""Dichapetalum cymosum"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/76/Gifblaar.jpg""}"
Dichapetalaceae,poisonous,,"Dichapetalaceae is a family of flowering plants, consisting of 3 genera and about 170 species. Members of this family are trees, shrubs or lianas found in tropical and subtropical regions of the world. The species Dichapetalum cymosum of Southern Africa is highly poisonous because of fluoroacetate.",https://upload.wikimedia.org/wikipedia/commons/9/93/Flowering_poison_leaf.jpg,https://en.wikipedia.org/wiki/Dichapetalaceae,"{""wikipedia_title"": ""Dichapetalaceae""}"
South Africa,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Flag_of_South_Africa.svg/960px-Flag_of_South_Africa.svg.png,https://en.wikipedia.org/wiki/South_Africa,"{""wikipedia_title"": ""South Africa"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg""}"
fluoroacetic acid,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Sodium-fluoroacetate-2D-skeletal.svg/960px-Sodium-fluoroacetate-2D-skeletal.svg.png,https://en.wikipedia.org/wiki/Sodium_fluoroacetate,"{""wikipedia_title"": ""Sodium fluoroacetate"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/4/4f/Sodium-fluoroacetate-2D-skeletal.svg""}"
lethal synthesis,poisonous,,,,https://en.wikipedia.org/wiki/Lethal_synthesis,"{""wikipedia_title"": ""Lethal synthesis""}"
coenzyme A,poisonous,,"Coenzyme A (CoA, SHCoA, CoASH) is a coenzyme, notable for its role in the synthesis and oxidation of fatty acids, and the oxidation of pyruvate in the citric acid cycle. Every genome sequenced to date encodes enzymes that use coenzyme A as a substrate, and around 4% of cellular enzymes use it (or a thioester) as a substrate. In humans, CoA biosynthesis requires cysteine, pantothenate (vitamin B5), and adenosine triphosphate (ATP). In its acetyl form, coenzyme A is a highly versatile molecule, serving metabolic functions in both the anabolic and catabolic pathways. Acetyl-CoA is utilised in the post-translational regulation and allosteric regulation of pyruvate dehydrogenase and carboxylase to maintain and support the partition of pyruvate synthesis and degradation.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Coenzym_A.svg/960px-Coenzym_A.svg.png,https://en.wikipedia.org/wiki/Coenzyme_A,"{""wikipedia_title"": ""Coenzyme A"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/e9/Coenzym_A.svg""}"
oxaloacetate,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Oxaloacetic_acid.svg/960px-Oxaloacetic_acid.svg.png,https://en.wikipedia.org/wiki/Oxaloacetate,"{""wikipedia_title"": ""Oxaloacetic acid"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/af/Oxaloacetic_acid.svg""}"
fluorocitrate,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Fluorocitric_acid.svg/960px-Fluorocitric_acid.svg.png,https://en.wikipedia.org/wiki/Fluorocitrate,"{""wikipedia_title"": ""Fluorocitric acid"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/2/26/Fluorocitric_acid.svg""}"
aconitase,poisonous,,"Aconitase (aconitate hydratase; EC 4.2.1.3) is an enzyme that catalyses the stereo-specific isomerization of citrate to isocitrate via cis-aconitate in the tricarboxylic acid cycle, a non-redox-active process.",https://upload.wikimedia.org/wikipedia/commons/b/b4/7ACN.jpg,https://en.wikipedia.org/wiki/Aconitase,"{""wikipedia_title"": ""Aconitase""}"
Krebs cycle,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Citric_acid_cycle_with_aconitate_2.svg/960px-Citric_acid_cycle_with_aconitate_2.svg.png,https://en.wikipedia.org/wiki/Krebs_cycle,"{""wikipedia_title"": ""Citric acid cycle"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/0b/Citric_acid_cycle_with_aconitate_2.svg""}"
cellular respiration,poisonous,,"Cellular respiration is the process of oxidizing biological fuels using an inorganic electron acceptor, such as oxygen, to drive production of adenosine triphosphate (ATP), which stores chemical energy in a biologically accessible form. Cellular respiration may be described as a set of metabolic reactions and processes that take place in the cells to transfer chemical energy from nutrients to ATP, with the flow of electrons to an electron acceptor, and then release waste products. If the electron acceptor is oxygen, the process is more specifically known as aerobic cellular respiration. If the electron acceptor is a molecule other than oxygen, this is anaerobic cellular respiration – not to be confused with fermentation, which is also an anaerobic process, but it is not respiration, as no external electron acceptor is involved. The reactions involved in respiration are catabolic reactions, which break large molecules into smaller ones, producing ATP. Respiration is one of the key ways a cell releases chemical energy to fuel cellular activity. The overall reaction occurs in a series of biochemical steps, some of which are redox reactions. Although cellular respiration is technically a combustion reaction, it is an unusual one because of the slow, controlled release of energy from the series of reactions. Nutrients that are commonly used by animal and plant cells in respiration include sugar, amino acids and fatty acids, and the most common oxidizing agent is molecular oxygen (O2). The chemical energy stored in ATP (the bond of its third phosphate group to the rest of the molecule can be broken, allowing more stable products to form, thereby releasing energy for use by the cell) can then be used to drive processes requiring energy, including biosynthesis, locomotion, or transportation of molecules across cell membranes.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/CellRespiration.svg/960px-CellRespiration.svg.png,https://en.wikipedia.org/wiki/Cellular_respiration,"{""wikipedia_title"": ""Cellular respiration"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/74/CellRespiration.svg""}"
dyspnoea,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/1/14/SymptomsFeverCoughSOB_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Dyspnoea,"{""wikipedia_title"": ""Shortness of breath""}"
arrhythmias,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/f/f1/Ventricular_fibrillation.png,https://en.wikipedia.org/wiki/Heart_arrhythmia,"{""wikipedia_title"": ""Arrhythmia""}"
trembling,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Tremor_illustration_by_hariadhi.svg/960px-Tremor_illustration_by_hariadhi.svg.png,https://en.wikipedia.org/wiki/Tremor,"{""wikipedia_title"": ""Tremor"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/1a/Tremor_illustration_by_hariadhi.svg""}"
twitching,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Myoclonus-following-a-Peripheral-Nerve-Block-213472.f1.ogv/330px--Myoclonus-following-a-Peripheral-Nerve-Block-213472.f1.ogv.jpg,https://en.wikipedia.org/wiki/Myoclonic_twitch,"{""wikipedia_title"": ""Myoclonus"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/84/Myoclonus-following-a-Peripheral-Nerve-Block-213472.f1.ogv""}"
convulsions,poisonous,,,,https://en.wikipedia.org/wiki/Convulsions,"{""wikipedia_title"": ""Convulsion""}"
Dieffenbachia,poisonous,,"Dieffenbachia, commonly known as dumb cane or leopard lily, is a genus of tropical flowering plants in the family Araceae. It is native to the New World Tropics from Mexico and the West Indies south to Argentina. Some species are widely cultivated as ornamental plants, especially as houseplants, and have become naturalized on a few tropical islands. Dieffenbachia is a perennial herbaceous plant with straight stem, simple and alternate leaves containing white spots and flecks, making it attractive as indoor foliage. Species in this genus are popular as houseplants because of their tolerance of shade. The English names, dumb cane and mother-in-law's tongue (also used for Sansevieria species) refer to the poisoning effect of raphides, which can cause temporary inability to speak. Dieffenbachia was named by Heinrich Wilhelm Schott, director of the Botanical Gardens in Vienna, to honor his head gardener Joseph Dieffenbach (1790–1863).",https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Dieffenbachia_oerstedii_kz2.jpg/960px-Dieffenbachia_oerstedii_kz2.jpg,https://en.wikipedia.org/wiki/Dieffenbachia,"{""wikipedia_title"": ""Dieffenbachia"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/4/44/Dieffenbachia_oerstedii_kz2.jpg""}"
raphides,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Raphides_from_variegated_ivy.jpg/960px-Raphides_from_variegated_ivy.jpg,https://en.wikipedia.org/wiki/Raphides,"{""wikipedia_title"": ""Raphide"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/05/Raphides_from_variegated_ivy.jpg""}"
reddening of the skin,poisonous,,"Erythema (Ancient Greek: ἐρύθημα, from Greek erythros 'red') is redness of the skin or mucous membranes, caused by hyperemia (increased blood flow) in superficial capillaries. It occurs with any skin injury, infection, or inflammation. Examples of erythema not associated with pathology include nervous blushes.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Erythema_migrans_-_erythematous_rash_in_Lyme_disease_-_PHIL_9875.jpg/960px-Erythema_migrans_-_erythematous_rash_in_Lyme_disease_-_PHIL_9875.jpg,https://en.wikipedia.org/wiki/Erythema,"{""wikipedia_title"": ""Erythema"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/01/Erythema_migrans_-_erythematous_rash_in_Lyme_disease_-_PHIL_9875.jpg""}"
antihistamines,poisonous,,"Antihistamines are drugs that treat hay fever and other allergies. Typically, people take antihistamines as an inexpensive, generic (not patented) drug that can be bought without a prescription and provides relief from nasal congestion, sneezing, or hives caused by pollen, dust mites, or animal allergy with few side effects. Antihistamines are usually for short-term treatment. Chronic allergies increase the risk of health problems which antihistamines might not treat, including asthma, sinusitis, and lower respiratory tract infection. Consultation of a medical professional is recommended for those who intend to take antihistamines for longer-term use. Although the general public typically uses the word ""antihistamine"" to describe drugs for treating allergies, physicians and scientists use the term to describe a class of drug that opposes the activity of histamine receptors in the body. In this sense of the word, antihistamines are subclassified according to the histamine receptor that they act upon. The two largest classes of antihistamines are H1-antihistamines and H2-antihistamines. H1-antihistamines work by binding to histamine H1 receptors in mast cells, smooth muscle, and endothelium in the body as well as in the tuberomammillary nucleus in the brain. Antihistamines that target the histamine H1-receptor are used to treat allergic reactions in the nose (e.g., itching, runny nose, and sneezing). In addition, they may be used to treat insomnia, motion sickness, or vertigo caused by problems with the inner ear. H2-antihistamines bind to histamine H2 receptors in the upper gastrointestinal tract, primarily in the stomach. Antihistamines that target the histamine H2-receptor are used to treat gastric acid conditions (e.g., peptic ulcers and acid reflux). Other antihistamines also target H3 receptors and H4 receptors. Histamine receptors exhibit constitutive activity, so antihistamines can function as either a neutral receptor antagonist or an inverse agonist at histamine receptors. Only a few currently marketed H1-antihistamines are known to function as antagonists.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Histamine.svg/960px-Histamine.svg.png,https://en.wikipedia.org/wiki/Antihistamine,"{""wikipedia_title"": ""Antihistamine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/0e/Histamine.svg""}"
charcoal,poisonous,,"Activated charcoal, also known as activated carbon, is a medication used to treat poisonings that occurred by mouth. To be effective it must be used within a short time of the poisoning occurring, typically an hour. It does not work for poisonings by cyanide, corrosive agents, iron, lithium, alcohols, or malathion. It may be taken by mouth or given by a nasogastric tube. Other uses include inside hemoperfusion machines. Common side effects include vomiting, black stools, diarrhea, and constipation. A more serious side effect, pneumonitis, may result if aspirated into the lungs. Gastrointestinal obstruction and ileus are less common but serious adverse effects. Use in pregnancy and breastfeeding is generally safe. Activated charcoal works by adsorbing the toxin. While charcoal has been used since ancient times for poisonings, activated charcoal has been used since the 1900s. It is on the World Health Organization's List of Essential Medicines.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/%D0%90%D0%BA%D1%82%D0%B8%D0%B2%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D1%8B%D0%B9_%D1%83%D0%B3%D0%BE%D0%BB%D1%8C_3.jpg/960px-%D0%90%D0%BA%D1%82%D0%B8%D0%B2%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D1%8B%D0%B9_%D1%83%D0%B3%D0%BE%D0%BB%D1%8C_3.jpg,https://en.wikipedia.org/wiki/Activated_charcoal_(medication),"{""wikipedia_title"": ""Activated charcoal (medication)"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/31/%D0%90%D0%BA%D1%82%D0%B8%D0%B2%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D1%8B%D0%B9_%D1%83%D0%B3%D0%BE%D0%BB%D1%8C_3.jpg""}"
Digitalis purpurea,poisonous,,"Digitalis purpurea, the foxglove or common foxglove, is a toxic species of flowering plant in the plantain family Plantaginaceae, native to and widespread throughout most of temperate Europe. It has also naturalized in parts of North America, as well as some other temperate regions. The plant is a popular garden subject, with many cultivars available. It is the original source of the heart medicine digoxin (also called digitalis or digitalin). This biennial plant grows as a rosette of leaves in the first year after sowing, before flowering and then dying in the second year (i.e., it is monocarpic). It generally produces enough seeds so that new plants will continue to grow in a garden setting.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Digitalis_purpurea_LC0101.jpg/960px-Digitalis_purpurea_LC0101.jpg,https://en.wikipedia.org/wiki/Digitalis_purpurea,"{""wikipedia_title"": ""Digitalis purpurea"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/ba/Digitalis_purpurea_LC0101.jpg""}"
Plantaginaceae,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Scoparia_dulcis_at_Kadavoor.jpg/960px-Scoparia_dulcis_at_Kadavoor.jpg,https://en.wikipedia.org/wiki/Plantaginaceae,"{""wikipedia_title"": ""Plantaginaceae"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/b7/Scoparia_dulcis_at_Kadavoor.jpg""}"
Dioscorea communis,poisonous,,"Dioscorea communis or Tamus communis is a species of flowering plant in the yam family Dioscoreaceae and is commonly known as black bryony, lady's-seal or black bindweed.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Tamus_communis.jpg/960px-Tamus_communis.jpg,https://en.wikipedia.org/wiki/Dioscorea_communis,"{""wikipedia_title"": ""Dioscorea communis"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/3a/Tamus_communis.jpg""}"
Dioscoreaceae,poisonous,,"Dioscoreaceae () is a family of monocotyledonous flowering plants, with about 715 known species in nine genera. The best-known member of the family is the yam (some species of Dioscorea). The APG system (1998) and APG II system (2003) both place it in the order Dioscoreales, in the clade monocots. However, the circumscription changed in the APG II system, with the 2003 system expanded to include the plants that in the 1998 system were treated in the families Taccaceae and Trichopodaceae.",https://upload.wikimedia.org/wikipedia/commons/9/96/Dioscorea_balcanica_BotGardBln310505.jpg,https://en.wikipedia.org/wiki/Dioscoreaceae,"{""wikipedia_title"": ""Dioscoreaceae""}"
poultice,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/a/ab/Schoolgirl_Into_Nurse-_Medical_Training_in_Britain%2C_1942_D8770.jpg,https://en.wikipedia.org/wiki/Poultice,"{""wikipedia_title"": ""Poultice""}"
blisters,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/0/0a/Smlp6860.jpg,https://en.wikipedia.org/wiki/Blisters,"{""wikipedia_title"": ""Blister""}"
histamines,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Histamine.svg/960px-Histamine.svg.png,https://en.wikipedia.org/wiki/Histamines,"{""wikipedia_title"": ""Histamine"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/0e/Histamine.svg""}"
rhizomes,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/b/b1/Euphorbia_rhizophora2_ies.jpg,https://en.wikipedia.org/wiki/Rhizomes,"{""wikipedia_title"": ""Rhizome""}"
Dryopteridaceae,poisonous,,"The Dryopteridaceae are a family of leptosporangiate ferns in the order Polypodiales. They are known colloquially as the wood ferns. In the Pteridophyte Phylogeny Group classification of 2016 (PPG I), the family is placed in the suborder Polypodiineae. Alternatively, it may be treated as the subfamily Dryopteridoideae of a very broadly defined family Polypodiaceae sensu lato. The family contains about 1700 species and has a cosmopolitan distribution. Species may be terrestrial, epipetric, hemiepiphytic, or epiphytic. Many are cultivated as ornamental plants. The largest genera are Elaphoglossum (600+), Polystichum (260), Dryopteris (225), and Ctenitis (150). These four genera contain about 70% of the species. Dryopteridaceae diverged from the other families in eupolypods I about 100 million years ago. The fossil record appears to show the earliest members of the group emerging some 99 MYA during the Mid Cretaceous.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Dryopteris_carthusiana.jpg/960px-Dryopteris_carthusiana.jpg,https://en.wikipedia.org/wiki/Dryopteridaceae,"{""wikipedia_title"": ""Dryopteridaceae"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/38/Dryopteris_carthusiana.jpg""}"
phloroglucinol,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Phloroglucinol_UV_visible_spectrum.PNG/960px-Phloroglucinol_UV_visible_spectrum.PNG,https://en.wikipedia.org/wiki/Phloroglucinol,"{""wikipedia_title"": ""Phloroglucinol"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/bd/Phloroglucinol_UV_visible_spectrum.PNG""}"
nematode,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/6/6a/CelegansGoldsteinLabUNC.jpg,https://en.wikipedia.org/wiki/Nematode,"{""wikipedia_title"": ""Nematode""}"
Dryopteris filix-mas,poisonous,,"Dryopteris filix-mas, the male fern, is a common fern of the temperate Northern Hemisphere, native to much of Europe, Asia, and North America. It favours damp shaded areas in the understory of woodlands, but also shady places on hedge-banks, and rocks, and screes. Near the northern limit of its distribution it prefers sunny, well-drained sites. It is much less abundant in North America than in Europe.",https://upload.wikimedia.org/wikipedia/commons/4/40/Dryopteris_filix_mas_nf.jpg,https://en.wikipedia.org/wiki/Dryopteris_filix-mas,"{""wikipedia_title"": ""Dryopteris filix-mas""}"
Rumohra adiantiformis,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Starr_070906-8744_Rumohra_adiantiformis.jpg/960px-Starr_070906-8744_Rumohra_adiantiformis.jpg,https://en.wikipedia.org/wiki/Rumohra_adiantiformis,"{""wikipedia_title"": ""Rumohra adiantiformis"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/bc/Starr_070906-8744_Rumohra_adiantiformis.jpg""}"
Duranta erecta,poisonous,,"Duranta erecta is a species of flowering shrub in the verbena family Verbenaceae, native from Mexico to South America and the Caribbean. It is widely cultivated as an ornamental plant in tropical and subtropical gardens throughout the world, and has become naturalized in many places. Common names include golden dewdrop, pigeon berry, and skyflower.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Duranta_erecta_serres_du_Luxembourg.jpg/960px-Duranta_erecta_serres_du_Luxembourg.jpg,https://en.wikipedia.org/wiki/Duranta_erecta,"{""wikipedia_title"": ""Duranta erecta"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/97/Duranta_erecta_serres_du_Luxembourg.jpg""}"
Verbenaceae,poisonous,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Lantana.jpg/960px-Lantana.jpg,https://en.wikipedia.org/wiki/Verbenaceae,"{""wikipedia_title"": ""Verbenaceae"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/80/Lantana.jpg""}"
dogs,poisonous,,"The dog (Canis familiaris or Canis lupus familiaris) is a domesticated descendant of wolves. Also called the domestic dog, it was selectively bred during the Late Pleistocene by hunter-gatherers. Dogs and the modern gray wolf share a common ancestor. Dogs were the first species to be domesticated over 14,000 years ago, before the development of agriculture, though genetic studies suggest the domestication process may have begun over 25,000 years ago. Due to their long association with humans, dogs have gained the ability to thrive on a starch-rich diet that would be inadequate for other canids. Dogs have been bred for desired behaviors, sensory capabilities, and physical attributes. Dog breeds vary widely in shape, size, and color. They have the same number of bones (with the exception of the tail), powerful jaws that house around 42 teeth, and well-developed senses of smell, hearing, and sight. Compared to humans, dogs possess a superior sense of smell and hearing, but inferior visual acuity. Dogs perform many roles for humans, such as hunting, herding, pulling loads, protection, companionship, therapy, aiding disabled people, and assisting police and the military. Communication in dogs includes eye gaze, facial expression, vocalization, body posture (including movements of bodies and limbs), and chemical communication (scents, pheromones, and taste). They mark their territories by urinating on them, which is more likely when entering a new environment. Over the millennia, dogs have uniquely adapted to human behavior; this adaptation includes being able to understand and communicate with humans. As such, the human–canine bond has been a topic of frequent study, and dogs' influence on human society has given them the sobriquet of ""man's best friend"". The global dog population is estimated at 700 million to 1 billion, distributed around the world. The dog is the most popular pet in the United States, present in 34–40% of households. Developed countries make up approximately 20% of the global dog population, while around 75% of dogs are estimated to be from developing countries, mainly in the form of feral and street dogs.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Huskiesatrest.jpg/960px-Huskiesatrest.jpg,https://en.wikipedia.org/wiki/Dog,"{""wikipedia_title"": ""Dog"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/7a/Huskiesatrest.jpg""}"
cats,poisonous,,"The cat (Felis catus), also called domestic cat and house cat, is a small carnivorous mammal. It is an obligate carnivore, requiring a predominantly meat-based diet. Its retractable claws are adapted to killing small prey species such as mice and rats. It has a strong, flexible body, quick reflexes, and sharp teeth, and its night vision and sense of smell are well developed. It is a social species, but a solitary hunter and a crepuscular predator. Cat communication includes meowing, purring, trilling, hissing, growling, grunting, and body language. It can hear sounds too faint or too high in frequency for human ears, such as those made by small mammals. It secretes and perceives pheromones. Cat intelligence is evident in its ability to adapt, learn through observation, and solve problems. Female domestic cats can have kittens from spring to late autumn in temperate zones and throughout the year in equatorial regions, with litter sizes often ranging from two to five kittens. The domestic cat is the only domesticated species of the family Felidae. Advances in archaeology and genetics have shown that the domestication of the cat started in the Near East around 7500 BCE. Today, the domestic cat occurs across the globe and is valued by humans for companionship and its ability to kill vermin. It is commonly kept as a pet, working cat, and pedigreed cat shown at cat fancy events. Out of the estimated 600 million domestic cats worldwide, 400 million reside in Asia, including 58 million in China. About 73.8 million cats are estimated to live in the United States, and about 10.9 million cats in the United Kingdom. It also ranges freely as a feral cat, avoiding human contact. Pet abandonment contributes to increasing of the global feral cat population, which has driven the decline of bird, mammal, and reptile species. Population control includes spaying and neutering.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Cat_August_2010-4.jpg/960px-Cat_August_2010-4.jpg,https://en.wikipedia.org/wiki/Cat,"{""wikipedia_title"": ""Cat"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/15/Cat_August_2010-4.jpg""}"
Erysimum cheiri,poisonous,,"Erysimum cheiri, syn. Cheiranthus cheiri, the wallflower, is a species of flowering plant in the family Brassicaceae (Cruciferae), native to Greece, but widespread as an introduced species elsewhere. It is also treated as a hybrid under the name Erysimum × cheiri. It is widely cultivated as a garden plant.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Erysimum_cheiri3.jpg/960px-Erysimum_cheiri3.jpg,https://en.wikipedia.org/wiki/Erysimum_cheiri,"{""wikipedia_title"": ""Erysimum cheiri"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/91/Erysimum_cheiri3.jpg""}"
Brassicaceae,poisonous,,"Brassicaceae () or (the older but equally valid) Cruciferae () is a medium-sized and economically important family of flowering plants commonly known as the mustards, the crucifers, or the cabbage family. Most are herbaceous plants, while some are shrubs. The leaves are simple (although are sometimes deeply incised), lack stipules, and appear alternately on stems or in rosettes. The inflorescences are terminal and lack bracts. The flowers have four free sepals, four free alternating petals, two shorter free stamens and four longer free stamens. The fruit has seeds in rows, divided by a thin wall (or septum). As of 2023, the family was divided into two subfamilies, Brassicoideae and Aethionemoideae, and as of September 2025, it contained over 350 accepted genera. Pieris rapae and other butterflies of the family Pieridae are some of the best-known pests of Brassicaceae species planted as commercial crops. Trichoplusia ni (cabbage looper) moth is also becoming increasingly problematic for crucifers due to its resistance to commonly used pest control methods. Some rarer Pieris butterflies, such as P. virginiensis, depend upon native mustards for their survival in their native habitats. Some non-native mustards such as Alliaria petiolata (garlic mustard), an extremely invasive species in the United States, can be toxic to their larvae. The family contains the cruciferous vegetables, including species such as Brassica oleracea (cultivated as cabbage, kale, cauliflower, broccoli and collards), Brassica rapa (turnip, Chinese cabbage, etc.), Brassica napus (rapeseed, etc.), Raphanus sativus (common radish), Armoracia rusticana (horseradish), the cut-flower Matthiola (stock) and the model organism Arabidopsis thaliana (thale cress).",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Barbarea_vulgaris_002.JPG/960px-Barbarea_vulgaris_002.JPG,https://en.wikipedia.org/wiki/Brassicaceae,"{""wikipedia_title"": ""Brassicaceae"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/b8/Barbarea_vulgaris_002.JPG""}"
Euonymus europaeus,poisonous,,"Euonymus europaeus, the spindle, European spindle, or common spindle, is a species of flowering plant in the family Celastraceae, native to much of Europe, where it inhabits the edges of forest, hedges and gentle slopes, tending to thrive on nutrient-rich, chalky and salt-poor soils. It is a deciduous shrub or small tree.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Euonymus_europaeus_2024_G2.jpg/960px-Euonymus_europaeus_2024_G2.jpg,https://en.wikipedia.org/wiki/Euonymus_europaeus,"{""wikipedia_title"": ""Euonymus europaeus"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/6c/Euonymus_europaeus_2024_G2.jpg""}"
