name,category,scientific_name,description,image_url,source_url,extra
Dwarf yatay palm fruit,edible,,"Butia paraguayensis is a species of Butia palm tree found in the cerrado region of South America. Its natural range runs from Mato Grosso do Sul and São Paulo in southern Brazil through Paraguay to northern Argentina and Uruguay. It was given the name dwarf yatay palm in English by 2000, and it is locally known as yata'i in Guaraní in Paraguay, or butiá-do-cerrado in Portuguese in Rio Grande do Sul, Brazil.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Butia_paraguayensis_1.jpg/960px-Butia_paraguayensis_1.jpg,https://en.wikipedia.org/wiki/Butia_paraguayensis,"{""wikipedia_title"": ""Butia paraguayensis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/d/d5/Butia_paraguayensis_1.jpg""}"
Emblic,edible,,"Phyllanthus emblica, also known as emblic, emblic myrobalan, myrobalan, nelikai, Indian gooseberry, Malacca tree, amloki or amla, is a deciduous tree of the family Phyllanthaceae. Its native range is tropical and southern Asia.",https://upload.wikimedia.org/wikipedia/commons/7/7f/Phyllanthus_officinalis.jpg,https://en.wikipedia.org/wiki/Phyllanthus_emblica,"{""wikipedia_title"": ""Phyllanthus emblica"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Emu apple,edible,,"Owenia acidula, commonly known as emu apple, is small or medium-sized tree of outback woodlands native to Australia. It may grow to ten metres tall. The pinnate leaves are bright green and shiny, with leaflets 2–5 cm long. Broken twigs ooze a milky sap. The edible fruit is purplish-red with paler speckles, 2–4 cm wide with a large stone-like seed.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Owenia_acidula.jpg/960px-Owenia_acidula.jpg,https://en.wikipedia.org/wiki/Owenia_acidula,"{""wikipedia_title"": ""Owenia acidula"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/fa/Owenia_acidula.jpg""}"
Engkala,edible,,"Litsea garciae, also known as engkala, engkalak, kangkala, pangalaban and Borneo avocado, is a flowering plant belonging to the family Lauraceae. It is native to Taiwan, the Philippines, Borneo, the Malay Peninsula, Sumatra, Java, and Sulawesi. Litsea garciae is notable for its use in traditional medicine and as a source of essential oils. Its fruits contain high levels of phytochemicals which are antioxidants, and stearic acid which has shown to have antibacterial properties.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Litsea_garciae_5zz.jpg/960px-Litsea_garciae_5zz.jpg,https://en.wikipedia.org/wiki/Litsea_garciae,"{""wikipedia_title"": ""Litsea garciae"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/0f/Litsea_garciae_5zz.jpg""}"
European dwarf cherry,edible,,,https://upload.wikimedia.org/wikipedia/commons/f/f2/Prunus_fruticosa_2.jpg,https://en.wikipedia.org/wiki/Prunus_fruticosa,"{""wikipedia_title"": ""Prunus fruticosa"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
European plum,edible,,"Prunus domestica is a species of flowering plant in the family Rosaceae. A deciduous tree, it includes many varieties of the fruit trees known as plums in English, though not all plums belong to this species. The greengages and damsons also belong to subspecies of P. domestica.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Fruits_Prunus_domestica.jpg/960px-Fruits_Prunus_domestica.jpg,https://en.wikipedia.org/wiki/Prunus_domestica,"{""wikipedia_title"": ""Prunus domestica"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/67/Fruits_Prunus_domestica.jpg""}"
Fenzl's almond,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Prunus_fenzliana_246445223.jpg/960px-Prunus_fenzliana_246445223.jpg,https://en.wikipedia.org/wiki/Prunus_fenzliana,"{""wikipedia_title"": ""Prunus fenzliana"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/a3/Prunus_fenzliana_246445223.jpg""}"
Fergana peach,edible,,,,https://en.wikipedia.org/wiki/Prunus_ferganensis,"{""wikipedia_title"": ""Fergana peach"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Fibrous satinash fruit,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Syzygium_fibrosum_%28_Fibrous_Satinash%29_%2815835114272%29.jpg/960px-Syzygium_fibrosum_%28_Fibrous_Satinash%29_%2815835114272%29.jpg,https://en.wikipedia.org/wiki/Syzygium_fibrosum,"{""wikipedia_title"": ""Syzygium fibrosum"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/d/db/Syzygium_fibrosum_%28_Fibrous_Satinash%29_%2815835114272%29.jpg""}"
Flatwoods plum,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Prunus_umbellata_UGA1120566.jpg/960px-Prunus_umbellata_UGA1120566.jpg,https://en.wikipedia.org/wiki/Prunus_umbellata,"{""wikipedia_title"": ""Prunus umbellata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/cb/Prunus_umbellata_UGA1120566.jpg""}"
Flowering almond,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Prunus_triloba_var._truncata_01.JPG/960px-Prunus_triloba_var._truncata_01.JPG,https://en.wikipedia.org/wiki/Prunus_triloba,"{""wikipedia_title"": ""Prunus triloba"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/09/Prunus_triloba_var._truncata_01.JPG""}"
Fuji cherry,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Prunus_incisa.jpg/960px-Prunus_incisa.jpg,https://en.wikipedia.org/wiki/Prunus_incisa,"{""wikipedia_title"": ""Prunus incisa"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/6b/Prunus_incisa.jpg""}"
Gandaria,edible,,"Bouea macrophylla, commonly known as gandaria, Burmese plum, Marian plum, plum mango, mango plum or maprang in English, is a species of flowering plant native to Southeast Asia. The tree belongs to the family Anacardiaceae which also includes mango and cashew. The tree and its fruit are commonly confused with the closely related Bouea oppositifolia, both of which show considerable morphological variation. B. macrophylla has long lanceolate leaves and round yellow fruit, while B. oppositifolia has shorter oblong leaves and oval red/yellow fruit.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Gandaria_-_whole_and_halved.jpg/960px-Gandaria_-_whole_and_halved.jpg,https://en.wikipedia.org/wiki/Bouea_macrophylla,"{""wikipedia_title"": ""Bouea macrophylla"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/0b/Gandaria_-_whole_and_halved.jpg""}"
Gansu peach,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Prunus_stones-kansuensis_persica_davidiana.png/960px-Prunus_stones-kansuensis_persica_davidiana.png,https://en.wikipedia.org/wiki/Prunus_kansuensis,"{""wikipedia_title"": ""Prunus kansuensis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/85/Prunus_stones-kansuensis_persica_davidiana.png""}"
Gomortega,edible,,,https://upload.wikimedia.org/wikipedia/commons/5/56/Queule_Tom%C3%A9_01.jpg,https://en.wikipedia.org/wiki/Gomortega_keule,"{""wikipedia_title"": ""Gomortega"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Gray-leaf cherry,edible,,"Prunus canescens, the gray-leaf cherry (and hoary cherry, although that name is also used for Prunus incana), is a species of cherry native to China, found in Hubei and Sichuan provinces. A shrubby tree, it grows to about 3 m. It is a parent of a number of hybrid rootstocks for sweet cherries, and occasionally grown as an ornamental for its attractive shiny brown bark.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Prunus_canescens_trunk_01_by_Line1.jpg/960px-Prunus_canescens_trunk_01_by_Line1.jpg,https://en.wikipedia.org/wiki/Prunus_canescens,"{""wikipedia_title"": ""Prunus canescens"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/71/Prunus_canescens_trunk_01_by_Line1.jpg""}"
Greengage,edible,,"The greengages are a group of cultivars of the common Middle Eastern plum. Greengages are grown in temperate areas and are known for the rich, confectionery flavour. They are considered to be among the finest dessert plums though they are also consumed unripe when they are pleasantly tart, hard and crunchy.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Owoce_Renkloda.jpg/960px-Owoce_Renkloda.jpg,https://en.wikipedia.org/wiki/Greengage,"{""wikipedia_title"": ""Greengage"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/88/Owoce_Renkloda.jpg""}"
Green plum,edible,,"Buchanania obovata is a small to medium-sized understorey tree in woodlands native to northern Australia, in particular in Arnhem Land in the Northern Territory. Common names include green plum and wild mango. Leaves are smooth, thick, leathery, broadly oblong, 5–25 centimetres (2.0–9.8 in) long and 1.5–10 centimetres (0.59–3.94 in) wide. Flowers are small, cream-coloured and 0.5 centimetres (0.20 in) across. The fruit is smooth, fleshy, lens-shaped, 1–1.7 centimetres (0.39–0.67 in) long. The species was formally described in 1883 based on plant material collected from Escape Cliffs in the Northern Territory by C. Hull.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Buchanania_obovata4922383499_231852189c_o.jpg/960px-Buchanania_obovata4922383499_231852189c_o.jpg,https://en.wikipedia.org/wiki/Buchanania_obovata,"{""wikipedia_title"": ""Buchanania obovata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/75/Buchanania_obovata4922383499_231852189c_o.jpg""}"
Grey satinash fruit,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Naturalis_Biodiversity_Center_-_L.2516203_-_Eugenia_viridifolia_Elmer_-_Myrtaceae_-_Plant_type_specimen.jpeg/960px-Naturalis_Biodiversity_Center_-_L.2516203_-_Eugenia_viridifolia_Elmer_-_Myrtaceae_-_Plant_type_specimen.jpeg,https://en.wikipedia.org/wiki/Syzygium_claviflorum,"{""wikipedia_title"": ""Syzygium claviflorum"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/4/4c/Naturalis_Biodiversity_Center_-_L.2516203_-_Eugenia_viridifolia_Elmer_-_Myrtaceae_-_Plant_type_specimen.jpeg""}"
Guavaberry,edible,,"Myrciaria floribunda, commonly known as cambuizeiro, guavaberry or rumberry, is a species of plant in the family Myrtaceae. It can be found across South and Central America and the West Indies in dry or moist coastal woodlands, up to 300 metres above sea level. The guavaberry, which should not be confused with the guava, is a close relative of camu camu.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Myrciaria_floribunda_-_Naples_Botanical_Garden_-_Naples%2C_Florida_-_DSC09679.jpg/960px-Myrciaria_floribunda_-_Naples_Botanical_Garden_-_Naples%2C_Florida_-_DSC09679.jpg,https://en.wikipedia.org/wiki/Myrciaria_floribunda,"{""wikipedia_title"": ""Myrciaria floribunda"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/6e/Myrciaria_floribunda_-_Naples_Botanical_Garden_-_Naples%2C_Florida_-_DSC09679.jpg""}"
Guarana,edible,,"Guaraná ( from the Portuguese guaraná [ɡʷaɾɐˈna]; Paullinia cupana, syns. P. crysan, P. sorbilis) is a climbing plant in the family Sapindaceae, native to the Amazon basin and especially common in Brazil. Guaraná has large leaves and clusters of flowers, and is best known for the seeds from its beans, which are about the size of a coffee bean. Guaraná is common in soft drinks in Brazil, and is a major source of caffeine for many South Americans. Products containing guaraná can be effective stimulants: the seeds can be up to about 6% caffeine. For comparison, green coffee beans are about 1–3% caffeine. As an additive, it has gained notoriety for being used in energy drinks. As with other plants producing caffeine, the high concentration of caffeine is a defensive toxin that repels insects from the berry and seeds. The color of the fruit ranges from brown to red and it contains black seeds that are partly covered by white arils. The color contrast when the fruit is split open has been compared with the appearance of eyeballs, and has become the basis of an origin myth among the Sateré-Mawé people.",https://upload.wikimedia.org/wikipedia/commons/d/dd/Paullinia_cupana_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-234.jpg,https://en.wikipedia.org/wiki/Guarana,"{""wikipedia_title"": ""Guarana"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Gubinge,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Terminalia_ferdinandiana_fruit.jpg/960px-Terminalia_ferdinandiana_fruit.jpg,https://en.wikipedia.org/wiki/Terminalia_ferdinandiana,"{""wikipedia_title"": ""Terminalia ferdinandiana"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/d/d5/Terminalia_ferdinandiana_fruit.jpg""}"
Guinea sour pod,edible,,"Dialium guineense, the velvet tamarind, is a tall, tropical, fruit-bearing tree in the family Fabaceae. It has small, typically grape-sized, edible fruits with brown, hard, inedible shells.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dialium_guineense_MS_10536.jpg/960px-Dialium_guineense_MS_10536.jpg,https://en.wikipedia.org/wiki/Dialium_guineense,"{""wikipedia_title"": ""Dialium guineense"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/15/Dialium_guineense_MS_10536.jpg""}"
Hackberry,edible,,"Celtis occidentalis, commonly known as the common hackberry, is a large deciduous tree native to North America. It is also known as the nettletree, beaverwood, northern hackberry, and American hackberry. It is a moderately long-lived hardwood, with a light-colored wood that is yellowish gray to light brown with yellow streaks. The common hackberry is easily distinguished from elms and some other hackberries by its cork-like bark with wart-like protuberances. The leaves are distinctly asymmetrical and coarse-textured. It produces small fruits that turn orange-red to dark purple in the autumn, often staying on the trees for several months. The common hackberry is easily confused with the sugarberry (Celtis laevigata); these two are most easily distinguished by their range and habitat. The common hackberry also has wider leaves that are coarser above than the sugarberry.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Celtis_occidentalis_20090606.jpg/960px-Celtis_occidentalis_20090606.jpg,https://en.wikipedia.org/wiki/Celtis_occidentalis,"{""wikipedia_title"": ""Celtis occidentalis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/82/Celtis_occidentalis_20090606.jpg""}"
Hairless rambutan,edible,,"Nephelium xerospermoides, the hairless rambutan, is a species closely related to the rambutan. The drupe fruit has a flavor similar to rambutan. The fruit does not have any hair-like spines, hence its common name. They can be eaten freshly picked from the tree. They are not commonly grown or harvested for commercial use.",https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Hairless_Rambutan.JPG/960px-Hairless_Rambutan.JPG,https://en.wikipedia.org/wiki/Nephelium_xerospermoides,"{""wikipedia_title"": ""Nephelium xerospermoides"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/96/Hairless_Rambutan.JPG""}"
Himalayan bird cherry,edible,,"Prunus cornuta, the Himalayan bird cherry, is a species of bird cherry native to the foothills of the Himalayas, including China and the countries of the Indian subcontinent. A medium-sized tree, it can reach 18 m. It is used for a rootstock for sweet cherries in India. Its specific epithet references the ""horned"" deformation of the fruit seen when a tree is afflicted with the fungal disease pocket plum gall, ascribed to the species Taphrina padi.",,https://en.wikipedia.org/wiki/Prunus_cornuta,"{""wikipedia_title"": ""Prunus cornuta"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Hokkaido bird cherry,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Prunus_ssiori_1.JPG/960px-Prunus_ssiori_1.JPG,https://en.wikipedia.org/wiki/Prunus_ssiori,"{""wikipedia_title"": ""Prunus ssiori"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/c9/Prunus_ssiori_1.JPG""}"
Hollyleaf cherry,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Prunus_ilicifolia_ne1.jpg/960px-Prunus_ilicifolia_ne1.jpg,https://en.wikipedia.org/wiki/Prunus_ilicifolia,"{""wikipedia_title"": ""Prunus ilicifolia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/9b/Prunus_ilicifolia_ne1.jpg""}"
Hortulan plum,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Prunus_hortulana_BB-1913.png/960px-Prunus_hortulana_BB-1913.png,https://en.wikipedia.org/wiki/Prunus_hortulana,"{""wikipedia_title"": ""Prunus hortulana"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/7/73/Prunus_hortulana_BB-1913.png""}"
Italian plum,edible,,"Prunus cocomilia is a species of plum commonly called Italian plum. It is native to Albania, Croatia, Greece, southern Italy (including Sicily), Montenegro, North Macedonia, Serbia, and western Turkey.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Prunus_cocomilia.jpg/960px-Prunus_cocomilia.jpg,https://en.wikipedia.org/wiki/Prunus_cocomilia,"{""wikipedia_title"": ""Prunus cocomilia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/82/Prunus_cocomilia.jpg""}"
Jackal jujube,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Ziziphus_oenoplia_in_Kadavoor.jpg/960px-Ziziphus_oenoplia_in_Kadavoor.jpg,https://en.wikipedia.org/wiki/Ziziphus_oenopolia,"{""wikipedia_title"": ""Ziziphus oenopolia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/8e/Ziziphus_oenoplia_in_Kadavoor.jpg""}"
Jambolan,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Syzygium_cumini_Bra30.png/960px-Syzygium_cumini_Bra30.png,https://en.wikipedia.org/wiki/Syzygium_cumini,"{""wikipedia_title"": ""Syzygium cumini"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/b3/Syzygium_cumini_Bra30.png""}"
Japanese alpine cherry,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Prunus_nipponica_Blossom_crop.jpg/960px-Prunus_nipponica_Blossom_crop.jpg,https://en.wikipedia.org/wiki/Prunus_nipponica,"{""wikipedia_title"": ""Prunus nipponica"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/d/d1/Prunus_nipponica_Blossom_crop.jpg""}"
Japanese apricot,edible,,"Prunus mume, also known as a Chinese plum, is a tree species in the family Rosaceae. It is also referenced by its flowers as plum blossom. Although referred to as a plum in English, it is classified in the Armeniaca section of the genus Prunus, making it an apricot. Mei flowers, or meihua (梅花), which bloom in the late winter and early spring, notably during the spring festival (春節), symbolize endurance, as they are the first to bloom despite the cold; the flower is one of the Three Friends of Winter. The plant is intimately associated with art, literature, and everyday life in China, from where it was then introduced to Korea, Vietnam, and Japan. In East Asian cuisine (Chinese, Japanese, Korean, and Vietnamese cuisine), the fruit, known as meizi (梅子) in Chinese, is used in juices and sauces; as a flavoring for alcohol; and may be pickled or dried. It is also used in traditional Chinese medicine. Meihua are also appreciated for their characteristic fragrance, which is unique among apricots. Prunus mume should not be confused with the plum Prunus salicina, a related species also grown in China, Japan, Korea, and Vietnam also referred to with the common name of Chinese plum, nor with the common apricot Prunus armeniaca, which is closely related under the same section.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Prunus_mume.JPG/960px-Prunus_mume.JPG,https://en.wikipedia.org/wiki/Prunus_mume,"{""wikipedia_title"": ""Prunus mume"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/a5/Prunus_mume.JPG""}"
Japanese bird cherry,edible,,"Prunus grayana (syn. Padus grayana (Maxim.) C.K.Schneid., Prunus padus var. japonica Miq.; Japanese bird cherry or Gray's bird cherry; Japanese ウワミズザクラ Uwa-mizu-zakura; Chinese 灰叶稠李 hui ye chou li) is a species of bird cherry native to Japan and China, occurring at medium altitudes of 1,000–3,800 m in the temperate zone. It prefers sunshine and moist (but drained) soil. It is a small deciduous tree reaching a height of 8–20 m. The trunk is slender with smooth grey to purple-grey bark marked with horizontal brown lenticels, with a strong smell when cut. The leaves are elliptical to ovoid, 4–10 cm long and 1.8–4.5 cm broad, with a serrated margin with aristate tips to the serrations. The lowest teeth of a leaf feature two glands. The flowers are produced on 5–8 cm long racemes, each flower 7–10 mm diameter, with five white petals; they are hermaphroditic, and appear in mid-spring after the leaves. The fruit is a small drupe, about 8 mm in diameter, green at first, then red and finally ripening black in mid summer. It is very closely related to Prunus padus (Bird cherry), differing in the aristate tips to the leaf serration (blunt-pointed in P. padus), and the longer style in the flower.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/P_grayana2.JPG/960px-P_grayana2.JPG,https://en.wikipedia.org/wiki/Prunus_grayana,"{""wikipedia_title"": ""Prunus grayana"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f9/P_grayana2.JPG""}"
Japanese bush cherry,edible,,"Prunus japonica (also Cerasus japonica), also called Japanese bush cherry, Oriental bush cherry, or Korean bush cherry is a shrub species in the genus Prunus that is widely cultivated for ornamental use. Its native range extends from Central China through to the Korean peninsula.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Prunus_japonica_SZ90.jpg/960px-Prunus_japonica_SZ90.jpg,https://en.wikipedia.org/wiki/Prunus_japonica,"{""wikipedia_title"": ""Prunus japonica"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/a/a5/Prunus_japonica_SZ90.jpg""}"
Japanese cherry,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Cerisier_du_Japon_Prunus_serrulata.jpg/960px-Cerisier_du_Japon_Prunus_serrulata.jpg,https://en.wikipedia.org/wiki/Prunus_serrulata,"{""wikipedia_title"": ""Prunus serrulata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/1/10/Cerisier_du_Japon_Prunus_serrulata.jpg""}"
Japanese silverberry,edible,,"Elaeagnus umbellata is a species of flowering plant known as Japanese silverberry, umbellata oleaster, autumn olive, autumn elaeagnus, spreading oleaster, autumnberry, or autumn berry. The species is indigenous to eastern Asia and ranges from the Himalayas eastwards to Japan. It is a hardy, aggressive invasive species able to readily colonize barren land, becoming invasive in the central and northeastern United States and parts of Europe.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Elaeagnus_umbellata1.jpg/960px-Elaeagnus_umbellata1.jpg,https://en.wikipedia.org/wiki/Elaeagnus_umbellata,"{""wikipedia_title"": ""Elaeagnus umbellata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/6d/Elaeagnus_umbellata1.jpg""}"
Jelly palm fruit,edible,,"Butia odorata, also known as the South American jelly palm, jelly palm, or pindo palm, is a Butia palm native to southernmost Brazil and Uruguay. This slow-growing palm grows up to 10m, although it is often less tall. It is identifiable by its feather palm pinnate leaves that arch inwards towards a thick stout trunk.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Butia_odorata_249985415.jpg/960px-Butia_odorata_249985415.jpg,https://en.wikipedia.org/wiki/Butia_odorata,"{""wikipedia_title"": ""Butia odorata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/2/22/Butia_odorata_249985415.jpg""}"
Jocote,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Jocote.jpg/960px-Jocote.jpg,https://en.wikipedia.org/wiki/Spondias_purpurea,"{""wikipedia_title"": ""Spondias purpurea"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/38/Jocote.jpg""}"
Johnstone River satinash fruit,edible,,,,https://en.wikipedia.org/wiki/Syzygium_erythrocalyx,"{""wikipedia_title"": ""Syzygium erythrocalyx"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Jujube,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Ziziphus_jujuba.jpg/960px-Ziziphus_jujuba.jpg,https://en.wikipedia.org/wiki/Ziziphus_jujuba,"{""wikipedia_title"": ""Jujube"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/b1/Ziziphus_jujuba.jpg""}"
Kaong,edible,,"Arenga pinnata (syn. Arenga saccharifera) is an economically important feather palm native to tropical Asia, from eastern India east to Malaysia, Indonesia, and the Philippines in the east. Common names include sugar palm, areng palm (also aren palm or arengga palm), black sugar palm, and kaong palm, among other names.",https://upload.wikimedia.org/wikipedia/commons/8/81/Aren_pinna_070612_042_stgd.jpg,https://en.wikipedia.org/wiki/Arenga_pinnata,"{""wikipedia_title"": ""Arenga pinnata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
