name,category,scientific_name,description,image_url,source_url,extra
Niedzwetzky's apple,edible,,"Malus niedzwetzkyana, or Niedzwetzky's apple, is a kind of apple native to Asia noted for its red-fleshed, red-skinned fruit and red flowers. Some botanists consider it a distinct species, while others have argued that it is simply an unusual variety of the common apple. It is listed as an endangered species globally by IUCN.",https://upload.wikimedia.org/wikipedia/commons/2/22/Malus-niedzwetzkyana.jpg,https://en.wikipedia.org/wiki/Malus_niedzwetzkyana,"{""wikipedia_title"": ""Malus niedzwetzkyana"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Nokaidō,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Malus_spontanea_Makino_1.jpg/960px-Malus_spontanea_Makino_1.jpg,https://en.wikipedia.org/wiki/Malus_spontanea,"{""wikipedia_title"": ""Malus spontanea"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/c7/Malus_spontanea_Makino_1.jpg""}"
Oleaster-leafed pear,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Pyrus_elaeagnifolia_1.jpg/960px-Pyrus_elaeagnifolia_1.jpg,https://en.wikipedia.org/wiki/Pyrus_elaeagrifolia,"{""wikipedia_title"": ""Pyrus elaeagrifolia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/4/47/Pyrus_elaeagnifolia_1.jpg""}"
Pacific crabapple,edible,,"Malus fusca, with the common names Oregon crabapple and Pacific crabapple, is a species of crabapple native to western North America.",https://upload.wikimedia.org/wikipedia/commons/2/2f/Malusfusca.jpg,https://en.wikipedia.org/wiki/Malus_fusca,"{""wikipedia_title"": ""Malus fusca"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Pale serviceberry,edible,,"Amelanchier pallida, the pale serviceberry or western serviceberry, is a species of Amelanchier native to the US states of California and Arizona. They are shrubs or small trees reaching 10 ft (3 m), with attractive blue-green foliage. They typically grow in mountains up to 11,000 ft (3,400 m) above sea level, generally alongside streams. Native Americans used to dry the berries for winter provisions, and they can be made into a jam.",,https://en.wikipedia.org/wiki/Amelanchier_pallida,"{""wikipedia_title"": ""Amelanchier pallida"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Pear,edible,,,https://upload.wikimedia.org/wikipedia/commons/c/cf/Pears.jpg,https://en.wikipedia.org/wiki/Pyrus_communis,"{""wikipedia_title"": ""Pyrus communis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Pillar apple,edible,,,https://upload.wikimedia.org/wikipedia/commons/c/ca/Malus-tschonoskii.JPG,https://en.wikipedia.org/wiki/Malus_tschonoskii,"{""wikipedia_title"": ""Macromeles tschonoskii"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Plumleaf crab apple,edible,,"Malus prunifolia is a species of crabapple tree known by the common names plumleaf crab apple, plum-leaved apple, pear-leaf crabapple, Chinese apple and Chinese crabapple. It is native to China. The number of chromosomes is 2n = 34.",https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Malus_prunifolia.JPG/960px-Malus_prunifolia.JPG,https://en.wikipedia.org/wiki/Malus_prunifolia,"{""wikipedia_title"": ""Malus prunifolia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/8/85/Malus_prunifolia.JPG""}"
Plymouth pear,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Froitos_Pyrus_cordata%2C_pereira_brava%2C_Xard%C3%ADn_bot%C3%A1nico_de_Culleredo_2.jpg/960px-Froitos_Pyrus_cordata%2C_pereira_brava%2C_Xard%C3%ADn_bot%C3%A1nico_de_Culleredo_2.jpg,https://en.wikipedia.org/wiki/Pyrus_cordata,"{""wikipedia_title"": ""Pyrus cordata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/ee/Froitos_Pyrus_cordata%2C_pereira_brava%2C_Xard%C3%ADn_bot%C3%A1nico_de_Culleredo_2.jpg""}"
Prairie crabapple,edible,,"Malus ioensis, known as the Iowa crab or prairie crabapple, is a species of crabapple tree native to the United States. The most common variety, M. ioensis var. ioensis, is found primarily in the prairie regions of the upper Mississippi Valley. Another variety, M. ioensis var. texana, or the Texas crabapple, is found only in a small region of central Texas. The Iowa crab can grow up to 10 meters (35 feet) in height. It bears white or pink flowers in the summer and small apple-like berries in the fall. Various wildlife consume the fruit.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Pyrus_ioensis_139-8488.jpg/960px-Pyrus_ioensis_139-8488.jpg,https://en.wikipedia.org/wiki/Malus_ioensis,"{""wikipedia_title"": ""Malus ioensis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f9/Pyrus_ioensis_139-8488.jpg""}"
Pratt's crabapple,edible,,"Malus prattii (Pratt's crabapple, 西蜀海棠 xi shu hai tang) is a species of crabapple in the family Rosaceae. It is endemic to China, being indigenous to Guangdong, Guizhou, west Sichuan, and northwest Yunnan provinces. It grows to 10 metres (33 ft) in height, with flowers 1.5–2 centimetres (1⁄2–3⁄4 in) in diameter.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Malus_prattii_-_Botanischer_Garten_M%C3%BCnchen-Nymphenburg_-_DSC07575.JPG/960px-Malus_prattii_-_Botanischer_Garten_M%C3%BCnchen-Nymphenburg_-_DSC07575.JPG,https://en.wikipedia.org/wiki/Malus_prattii,"{""wikipedia_title"": ""Malus prattii"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/d/da/Malus_prattii_-_Botanischer_Garten_M%C3%BCnchen-Nymphenburg_-_DSC07575.JPG""}"
Pyrus glabra,edible,,,,https://en.wikipedia.org/wiki/Pyrus_glabra,"{""wikipedia_title"": ""Pyrus glabra"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Quince,edible,,,https://upload.wikimedia.org/wikipedia/commons/b/b5/Pancrace_Bessa00.jpg,https://en.wikipedia.org/wiki/Cydonia_oblonga,"{""wikipedia_title"": ""Quince"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Ramontchi,edible,,"Flacourtia indica (known commonly as ramontchi, governor's plum and Indian plum), is a species of flowering plant native to much of Africa and tropical and temperate parts of Asia. It has various uses, including folk medicine, fuel, animal food and human food.",https://upload.wikimedia.org/wikipedia/commons/e/ed/Flacourtia_indica_fruit_in_Hyderabad_W_IMG_7482.jpg,https://en.wikipedia.org/wiki/Flacourtia_indica,"{""wikipedia_title"": ""Flacourtia indica"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Red-checked crab apple,edible,,"Malus toringoides is a crabapple species in the family Rosaceae, with the common name cut-leaf crabapple. The tree is endemic to mountain ranges of China, located within Shaanxi, Gansu, Ningxia, Qinghai and Sichuan Provinces. Malus toringoides is a wild crabapple tree, and is sometimes used as a root stock in apple hybridizing. It is a naturally occurring hybrid species with multiple ploidy levels.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Malus_toringoides_JPG1fr.jpg/960px-Malus_toringoides_JPG1fr.jpg,https://en.wikipedia.org/wiki/Malus_toringoides,"{""wikipedia_title"": ""Malus toringoides"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/31/Malus_toringoides_JPG1fr.jpg""}"
Regel pear,edible,,,,https://en.wikipedia.org/wiki/Pyrus_regelii,"{""wikipedia_title"": ""Pyrus regelii"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Roundleaf serviceberry,edible,,"Amelanchier sanguinea, known as red-twigged shadbush or roundleaf serviceberry, is a shrub native to eastern and central North America. Its native range stretches from New Brunswick to Saskatchewan south as far as northern Georgia. It is most common in eastern Canada, the northeastern United States, and the Great Lakes region. Amelanchier sanguinea is a shrub that can grow up to 3 metres (9.8 ft) tall, and has edible sweet-flavored fruits that are red when young and become purple or dark-blue when they ripen. Like all Amelanchier fruit, these resemble berries, but are technically pomes. Varieties Amelanchier sanguinea var. gaspensis Wiegand Amelanchier sanguinea var. grandiflora (Wiegand) Rehder Amelanchier sanguinea var. sanguinea",https://upload.wikimedia.org/wikipedia/commons/9/9e/Amelanchier_sanguinea_-roundleaf_serciveberry.jpg,https://en.wikipedia.org/wiki/Amelanchier_sanguinea,"{""wikipedia_title"": ""Amelanchier sanguinea"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Rowan,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Rowan_tree_20081002b.jpg/960px-Rowan_tree_20081002b.jpg,https://en.wikipedia.org/wiki/Sorbus_aucuparia,"{""wikipedia_title"": ""Sorbus aucuparia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/2/26/Rowan_tree_20081002b.jpg""}"
Sapodilla,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/%E0%B4%B8%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F.jpg/960px-%E0%B4%B8%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F.jpg,https://en.wikipedia.org/wiki/Manilkara_zapota,"{""wikipedia_title"": ""Manilkara zapota"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/00/%E0%B4%B8%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B5%8B%E0%B4%9F%E0%B5%8D%E0%B4%9F.jpg""}"
Sargent crabapple,edible,,"Malus sargentii, the Sargent crabapple or Sargent's apple, is a species of flowering plant in the genus Malus of the family Rosaceae. The species was formerly considered a variety of the species Malus sieboldii. It is a shrub or small tree growing to 6–10 ft (1.8–3.0 m) tall and 6–12 ft (1.8–3.7 m) broad. Malus sargentii is native to Japan but is commonly used as an attractive compact ornamental shrub elsewhere. Every other year it bears masses of pink buds opening to fragrant white blossom. In the autumn, many small red globose fruits appear, persisting on the tree until winter.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Malus_sargentii.jpg/960px-Malus_sargentii.jpg,https://en.wikipedia.org/wiki/Malus_sargentii,"{""wikipedia_title"": ""Malus sargentii"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/f1/Malus_sargentii.jpg""}"
Saskatoon,edible,,"Amelanchier alnifolia, the saskatoon berry, Pacific serviceberry, western serviceberry, western shadbush, or western juneberry, is a shrub native to North America. It is a member of the rose family, and bears an edible berry-like fruit.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Amelanchier_alnifolia_var._semiintegrifolia_4.jpg/960px-Amelanchier_alnifolia_var._semiintegrifolia_4.jpg,https://en.wikipedia.org/wiki/Amelanchier_alnifolia,"{""wikipedia_title"": ""Amelanchier alnifolia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/b2/Amelanchier_alnifolia_var._semiintegrifolia_4.jpg""}"
Scarlet firethorn,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Feuerdorn_%28Pyracantha_coccinea%29.JPG/960px-Feuerdorn_%28Pyracantha_coccinea%29.JPG,https://en.wikipedia.org/wiki/Pyracantha_coccinea,"{""wikipedia_title"": ""Pyracantha coccinea"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/39/Feuerdorn_%28Pyracantha_coccinea%29.JPG""}"
Shipova,edible,,,https://upload.wikimedia.org/wikipedia/commons/d/da/Shipova_fruit.jpg,https://en.wikipedia.org/wiki/Shipova,"{""wikipedia_title"": ""Shipova"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Shrub apple,edible,,"Malus brevipes, with the common name shrub apple, is a species of crabapple in the genus Malus, in the family Rosaceae. It is only known as a cultivated garden variety, its original native location of distribution is unknown. Kew Gardens and Montreal Botanical Garden are amongst over 20 botanic gardens that are known to have living specimens of the shrub apple.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Malus_brevipes_%28Rehder%29_Rehder_cultivated_in_Royal_Botanic_Gardens%2C_Kew._Whole_tree.jpg/960px-Malus_brevipes_%28Rehder%29_Rehder_cultivated_in_Royal_Botanic_Gardens%2C_Kew._Whole_tree.jpg,https://en.wikipedia.org/wiki/Malus_brevipes,"{""wikipedia_title"": ""Malus brevipes"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/b0/Malus_brevipes_%28Rehder%29_Rehder_cultivated_in_Royal_Botanic_Gardens%2C_Kew._Whole_tree.jpg""}"
Siberian crab apple,edible,,"Malus baccata is an Asian species of apple known by the common names Siberian crab apple, Siberian crab, Manchurian crab apple and Chinese crab apple. It is native to many parts of Asia, but is also grown elsewhere as an ornamental tree and for rootstock. It is used for bonsai. It bears plentiful, fragrant, white flowers and edible red to yellow fruit of about 1 cm (3⁄8 in) diameter.",https://upload.wikimedia.org/wikipedia/commons/f/ff/Malus-baccata.JPG,https://en.wikipedia.org/wiki/Malus_baccata,"{""wikipedia_title"": ""Malus baccata"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Sikkim crabapple,edible,,"Malus sikkimensis is a rare species of apple known by the common name Sikkim crabapple. Its Chinese name is xi jin hai tang (锡金海棠). It bears white and pink flowers and dark red fruit. It was first published in Gatt. Pomac. in 1890. It is native to China, Nepal, Bhutan, Assam, Tibet and parts of India, where it is threatened due to loss of habitat. The edible fruits are a primary source (within India and the Himalayas) of dietary dihydrochalcones and flavonoids (both organic compounds). An extract of the fruit has potential for protective and therapeutic properties.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Crab_Apple_%28Malus_sikkimensis%29_%281444%29_Relic38.jpg/960px-Crab_Apple_%28Malus_sikkimensis%29_%281444%29_Relic38.jpg,https://en.wikipedia.org/wiki/Malus_sikkimensis,"{""wikipedia_title"": ""Malus sikkimensis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/05/Crab_Apple_%28Malus_sikkimensis%29_%281444%29_Relic38.jpg""}"
Small-fruited crab apple,edible,,"Malus transitoria, the cut-leaf crabapple, is a species of flowering plant in the crabapple genus, Malus. It is native to China.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Malus_transitoria_RB1.JPG/960px-Malus_transitoria_RB1.JPG,https://en.wikipedia.org/wiki/Malus_transitoria,"{""wikipedia_title"": ""Malus transitoria"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/ba/Malus_transitoria_RB1.JPG""}"
Smooth serviceberry,edible,,"Amelanchier laevis, the smooth shadbush, smooth serviceberry or Allegheny serviceberry, is a North American species of tree in the rose family Rosaceae, growing up to 9 metres (30 ft) tall. It is native to eastern Canada and the eastern United States, from Newfoundland west to Ontario, Minnesota, and Iowa, south as far as Georgia and Alabama.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Amelanchier_laevis.jpg/960px-Amelanchier_laevis.jpg,https://en.wikipedia.org/wiki/Amelanchier_laevis,"{""wikipedia_title"": ""Amelanchier laevis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/d/d0/Amelanchier_laevis.jpg""}"
Snow pear,edible,,,https://upload.wikimedia.org/wikipedia/commons/a/ac/Pyrusnivalis.jpg,https://en.wikipedia.org/wiki/Pyrus_nivalis,"{""wikipedia_title"": ""Pyrus nivalis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Snowy mespilus,edible,,"Amelanchier ovalis, commonly known as snowy mespilus (a name which is also attached to the related A. lamarckii) or serviceberry, is a deciduous shrub in the family Rosaceae. Its pome fruits are edible and can be eaten raw or cooked. The species is native to central and southern Europe, as well as North Africa and the Middle East.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Amelanchier_ovalis01.jpg/960px-Amelanchier_ovalis01.jpg,https://en.wikipedia.org/wiki/Amelanchier_ovalis,"{""wikipedia_title"": ""Amelanchier ovalis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/31/Amelanchier_ovalis01.jpg""}"
Sorb,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Sorbus_domestica_FruitsLeaves_BotGardBln0906a.JPG/960px-Sorbus_domestica_FruitsLeaves_BotGardBln0906a.JPG,https://en.wikipedia.org/wiki/Sorbus_domestica,"{""wikipedia_title"": ""Cormus domestica"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/ea/Sorbus_domestica_FruitsLeaves_BotGardBln0906a.JPG""}"
Southern crabapple,edible,,"Malus angustifolia, or southern crabapple, is a species of crabapple native to the eastern and south-central United States.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Malus_angustifolia_in_October.jpg/960px-Malus_angustifolia_in_October.jpg,https://en.wikipedia.org/wiki/Malus_angustifolia,"{""wikipedia_title"": ""Malus angustifolia"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/e/ef/Malus_angustifolia_in_October.jpg""}"
Sweet crabapple,edible,,"Malus coronaria, also known by the names sweet crabapple or garland crab, is a North American species of Malus (crabapple).",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Crab_apple_flower_4004.jpg/960px-Crab_apple_flower_4004.jpg,https://en.wikipedia.org/wiki/Malus_coronaria,"{""wikipedia_title"": ""Malus coronaria"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/f/fb/Crab_apple_flower_4004.jpg""}"
Syrian pear,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Pyrus_syriaca_1.jpg/960px-Pyrus_syriaca_1.jpg,https://en.wikipedia.org/wiki/Pyrus_syriaca,"{""wikipedia_title"": ""Pyrus syriaca"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/6f/Pyrus_syriaca_1.jpg""}"
Taiwan crabapple,edible,,"Malus doumeri is a species in the genus Malus in the family Rosaceae, that resembles Docynia and has been placed in that genus in the past. It is native to temperate and tropical Asia. The fruit is edible. It is also called with the common name Taiwan crabapple, and its extracts have been evaluated for their potential use in skin care.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Malus_doumeri_-_Quarryhill_Botanical_Garden_-_DSC03639.JPG/960px-Malus_doumeri_-_Quarryhill_Botanical_Garden_-_DSC03639.JPG,https://en.wikipedia.org/wiki/Malus_doumeri,"{""wikipedia_title"": ""Malus doumeri"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/68/Malus_doumeri_-_Quarryhill_Botanical_Garden_-_DSC03639.JPG""}"
Taiwanese rowan,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Sorbus_randaiensis.jpg/960px-Sorbus_randaiensis.jpg,https://en.wikipedia.org/wiki/Sorbus_randaiensis,"{""wikipedia_title"": ""Sorbus randaiensis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/64/Sorbus_randaiensis.jpg""}"
Toringo crabapple,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Pommier_%C3%A0_fleurs.JPG/960px-Pommier_%C3%A0_fleurs.JPG,https://en.wikipedia.org/wiki/Malus_toringo,"{""wikipedia_title"": ""Malus sieboldii"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/c6/Pommier_%C3%A0_fleurs.JPG""}"
Toyon,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Heteromeles_arbutifolia_1.jpg/960px-Heteromeles_arbutifolia_1.jpg,https://en.wikipedia.org/wiki/Heteromeles_arbutifolia,"{""wikipedia_title"": ""Heteromeles"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/5d/Heteromeles_arbutifolia_1.jpg""}"
Ussurian pear,edible,,,https://upload.wikimedia.org/wikipedia/commons/2/2b/Pyrus_ussuriensis.jpg,https://en.wikipedia.org/wiki/Pyrus_ussuriensis,"{""wikipedia_title"": ""Pyrus ussuriensis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Utah serviceberry,edible,,"Amelanchier utahensis, the Utah serviceberry, is a species of serviceberry forming a shrub or small tree. It is native to western North America.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Amelanchier_utahensis.jpg/960px-Amelanchier_utahensis.jpg,https://en.wikipedia.org/wiki/Amelanchier_utahensis,"{""wikipedia_title"": ""Amelanchier utahensis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/0/06/Amelanchier_utahensis.jpg""}"
Vilmorin's rowan,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Sorbus_vilmorinii_JPG1a.jpg/960px-Sorbus_vilmorinii_JPG1a.jpg,https://en.wikipedia.org/wiki/Sorbus_vilmorinii,"{""wikipedia_title"": ""Sorbus vilmorinii"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/5f/Sorbus_vilmorinii_JPG1a.jpg""}"
Whitebeam fruit,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Sorbus_aria-3420.jpg/960px-Sorbus_aria-3420.jpg,https://en.wikipedia.org/wiki/Sorbus_aria,"{""wikipedia_title"": ""Aria edulis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/5/5a/Sorbus_aria-3420.jpg""}"
Wiegand's serviceberry,edible,,"Amelanchier interior or Wiegand's shadbush is type of serviceberry shrub. It produces a sweet tasting edible fruit called a pome, which can be eaten raw or cooked. The fruit has a sweet flavor. This species is a deciduous tree. It grows on hillsides and banks of streams and reaches up to nine meters. The plant prefers light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. It can grow in acid, neutral and alkaline soils, as well as shade or semi-shade. It requires moist soil.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Amelanchier_wiegandii_-_blossoms_-_2.jpg/960px-Amelanchier_wiegandii_-_blossoms_-_2.jpg,https://en.wikipedia.org/wiki/Amelanchier_interior,"{""wikipedia_title"": ""Amelanchier interior"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/3/3c/Amelanchier_wiegandii_-_blossoms_-_2.jpg""}"
Wild dilly,edible,,"Manilkara jaimiqui, commonly known as wild dilly, is a woody plant in the family Sapotaceae. It is native to tropical regions of North America, where it is found in the West Indies and south Florida. Its natural habitat is areas of coastal hammocks and pine rocklands. It is a small tree or shrub with thick evergreen leaves. It produces small yellow flowers throughout the year, and has large scaly fruits. This species is divided into four well-marked subspecies, which show little geographic overlap. They are: M. jaimiqui subsp. emarginata - The Bahamas and south Florida M. jaimiqui subsp. haitensis - Dominican Republic and Haiti M. jaimiqui subsp. jaimiqui - Cuba (Pinar del Río and Oriente), and Jamaica M. jaimiqui subsp. wrightiana - Cuba (central area, occasionally in Oriente)",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Manilkara_jaimiqui.jpg/960px-Manilkara_jaimiqui.jpg,https://en.wikipedia.org/wiki/Manilkara_jaimiqui,"{""wikipedia_title"": ""Manilkara jaimiqui"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/c/c5/Manilkara_jaimiqui.jpg""}"
Wild service tree fruit,edible,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Sorbus_torminalis_fruits-001.jpg/960px-Sorbus_torminalis_fruits-001.jpg,https://en.wikipedia.org/wiki/Sorbus_torminalis,"{""wikipedia_title"": ""Torminalis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/9/93/Sorbus_torminalis_fruits-001.jpg""}"
Wood pear,edible,,,,https://en.wikipedia.org/wiki/Pyrus_xerophila,"{""wikipedia_title"": ""Pyrus xerophila"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits""}"
Yunnan crabapple,edible,,"Malus yunnanensis is a species in the genus Malus, family Rosaceae, with the common name Yunnan crabapple. In Mandarin Chinese, it is called “滇池海棠” (Diānchí hǎitáng). The tree bears single white flowers with a light pink tint, fruit color is red with white dots, moderate texture and roundish form.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Malus_yunnanensis.JPG/960px-Malus_yunnanensis.JPG,https://en.wikipedia.org/wiki/Malus_yunnanensis,"{""wikipedia_title"": ""Malus yunnanensis"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/b/bf/Malus_yunnanensis.JPG""}"
Zumi crabapple,edible,,"Malus × zumi (or Malus zumi) is a naturally occurring hybrid species of crabapple in the family Rosaceae, native to Japan, and a garden escapee in the US state of Ohio. Its parents are the Manchurian crab apple Malus mandshurica and Siebold's crabapple Malus sieboldii. It is used as a salt‑tolerant rootstock for apples, Malus domestica, as it can survive NaCl concentrations up to 0.6%. A number of ornamental cultivars are available, including 'Golden Hornet' and 'Professor Sprenger'.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Malus4.JPG/960px-Malus4.JPG,https://en.wikipedia.org/wiki/Malus_%C3%97_zumi,"{""wikipedia_title"": ""Malus × zumi"", ""from_list"": ""https://en.wikipedia.org/wiki/List_of_culinary_fruits"", ""image_full"": ""https://upload.wikimedia.org/wikipedia/commons/6/65/Malus4.JPG""}"
